time	umirror	cfmb2	cmfb1	innegative	inpositive	out1neg	out1pos	vbias	vdd	vom	vop	n001	n002	n003	n004	n005	n006	n007	n008	n009	ig7	ig9
3.820115120601143e-006	1.231913e+000	8.084790e-001	5.372258e-001	4.910891e-001	1.291089e+000	5.906494e-001	1.794507e+000	9.000000e-001	1.800000e+000	1.409839e-001	1.653269e+000	1.795075e+000	1.268636e+000	5.906816e-001	1.794509e+000	3.625318e-001	8.971257e-001	1.197466e+000	6.300000e-001	6.742901e-001	-5.383198e-011	-2.349988e-012
3.868943245601142e-006	1.231914e+000	8.085087e-001	5.370353e-001	4.910891e-001	1.291089e+000	5.905507e-001	1.794516e+000	9.000000e-001	1.800000e+000	1.409679e-001	1.653296e+000	1.795082e+000	1.268806e+000	5.905609e-001	1.794509e+000	3.627202e-001	8.971318e-001	1.197425e+000	6.300000e-001	6.743753e-001	-2.465736e-014	1.262847e-011
3.917771370601142e-006	1.231914e+000	8.085076e-001	5.368887e-001	4.910891e-001	1.291089e+000	5.906243e-001	1.794537e+000	9.000000e-001	1.800000e+000	1.409644e-001	1.653291e+000	1.795099e+000	1.268945e+000	5.906013e-001	1.794536e+000	3.628618e-001	8.971283e-001	1.197455e+000	6.300000e-001	6.743106e-001	3.802640e-011	1.274501e-012
3.966599495601142e-006	1.231913e+000	8.084865e-001	5.370280e-001	4.910891e-001	1.291089e+000	5.906919e-001	1.794530e+000	9.000000e-001	1.800000e+000	1.409758e-001	1.653273e+000	1.795094e+000	1.268820e+000	5.906854e-001	1.794535e+000	3.627242e-001	8.971241e-001	1.197483e+000	6.300000e-001	6.742523e-001	-1.118866e-012	-8.967409e-012
4.015427620601141e-006	1.231914e+000	8.084879e-001	5.371269e-001	4.910891e-001	1.291089e+000	5.906376e-001	1.794515e+000	9.000000e-001	1.800000e+000	1.409780e-001	1.653276e+000	1.795082e+000	1.268726e+000	5.906541e-001	1.794516e+000	3.626288e-001	8.971267e-001	1.197461e+000	6.300000e-001	6.742999e-001	-2.696361e-011	-6.527300e-013
4.064255745601141e-006	1.231914e+000	8.085028e-001	5.370244e-001	4.910891e-001	1.291089e+000	5.905914e-001	1.794521e+000	9.000000e-001	1.800000e+000	1.409698e-001	1.653289e+000	1.795086e+000	1.268818e+000	5.905955e-001	1.794517e+000	3.627300e-001	8.971297e-001	1.197442e+000	6.300000e-001	6.743398e-001	1.659263e-012	6.395466e-012
4.113083870601141e-006	1.231914e+000	8.085014e-001	5.369569e-001	4.910891e-001	1.291089e+000	5.906314e-001	1.794531e+000	9.000000e-001	1.800000e+000	1.409685e-001	1.653286e+000	1.795094e+000	1.268882e+000	5.906195e-001	1.794530e+000	3.627950e-001	8.971277e-001	1.197458e+000	6.300000e-001	6.743047e-001	1.908922e-011	2.560196e-013
4.161911995601141e-006	1.231914e+000	8.084908e-001	5.370315e-001	4.910891e-001	1.291089e+000	5.906630e-001	1.794527e+000	9.000000e-001	1.800000e+000	1.409744e-001	1.653277e+000	1.795091e+000	1.268815e+000	5.906604e-001	1.794529e+000	3.627214e-001	8.971257e-001	1.197471e+000	6.300000e-001	6.742774e-001	-1.760022e-012	-4.545423e-012
4.210740120601140e-006	1.231914e+000	8.084922e-001	5.370770e-001	4.910891e-001	1.291089e+000	5.906336e-001	1.794519e+000	9.000000e-001	1.800000e+000	1.409751e-001	1.653279e+000	1.795085e+000	1.268772e+000	5.906421e-001	1.794520e+000	3.626777e-001	8.971272e-001	1.197459e+000	6.300000e-001	6.743032e-001	-1.349835e-011	-4.382128e-014
4.259568245601140e-006	1.231914e+000	8.084996e-001	5.370224e-001	4.910891e-001	1.291089e+000	5.906121e-001	1.794523e+000	9.000000e-001	1.800000e+000	1.409709e-001	1.653286e+000	1.795088e+000	1.268821e+000	5.906137e-001	1.794521e+000	3.627315e-001	8.971285e-001	1.197450e+000	6.300000e-001	6.743217e-001	1.676527e-012	3.229546e-012
4.308396370601140e-006	1.231914e+000	8.084984e-001	5.369918e-001	4.910891e-001	1.291089e+000	5.906336e-001	1.794528e+000	9.000000e-001	1.800000e+000	1.409705e-001	1.653284e+000	1.795092e+000	1.268850e+000	5.906276e-001	1.794528e+000	3.627609e-001	8.971274e-001	1.197459e+000	6.300000e-001	6.743028e-001	9.530019e-012	-7.137677e-014
4.357224495601139e-006	1.231914e+000	8.084931e-001	5.370314e-001	4.910891e-001	1.291089e+000	5.906482e-001	1.794525e+000	9.000000e-001	1.800000e+000	1.409735e-001	1.653280e+000	1.795090e+000	1.268815e+000	5.906473e-001	1.794527e+000	3.627219e-001	8.971265e-001	1.197465e+000	6.300000e-001	6.742903e-001	-1.483770e-012	-2.289888e-012
4.406052620601139e-006	1.231914e+000	8.084942e-001	5.370518e-001	4.910891e-001	1.291089e+000	5.906324e-001	1.794522e+000	9.000000e-001	1.800000e+000	1.409737e-001	1.653281e+000	1.795087e+000	1.268795e+000	5.906368e-001	1.794522e+000	3.627023e-001	8.971273e-001	1.197459e+000	6.300000e-001	6.743041e-001	-6.719754e-012	1.209773e-013
4.503708870601138e-006	1.231914e+000	8.084970e-001	5.370094e-001	4.910891e-001	1.291089e+000	5.906341e-001	1.794526e+000	9.000000e-001	1.800000e+000	1.409715e-001	1.653283e+000	1.795090e+000	1.268834e+000	5.906310e-001	1.794526e+000	3.627437e-001	8.971273e-001	1.197459e+000	6.300000e-001	6.743025e-001	4.731048e-012	-1.370334e-013
4.601365120601138e-006	1.231914e+000	8.084952e-001	5.370393e-001	4.910891e-001	1.291089e+000	5.906324e-001	1.794523e+000	9.000000e-001	1.800000e+000	1.409730e-001	1.653282e+000	1.795088e+000	1.268807e+000	5.906346e-001	1.794523e+000	3.627145e-001	8.971273e-001	1.197459e+000	6.300000e-001	6.743041e-001	-3.326111e-012	1.326182e-013
4.699021370601137e-006	1.231914e+000	8.084964e-001	5.370182e-001	4.910891e-001	1.291089e+000	5.906340e-001	1.794525e+000	9.000000e-001	1.800000e+000	1.409720e-001	1.653283e+000	1.795090e+000	1.268826e+000	5.906324e-001	1.794525e+000	3.627350e-001	8.971273e-001	1.197459e+000	6.300000e-001	6.743026e-001	2.335142e-012	-1.196917e-013
4.796677620601137e-006	1.231914e+000	8.084955e-001	5.370330e-001	4.910891e-001	1.291089e+000	5.906326e-001	1.794524e+000	9.000000e-001	1.800000e+000	1.409727e-001	1.653282e+000	1.795089e+000	1.268813e+000	5.906337e-001	1.794524e+000	3.627206e-001	8.971273e-001	1.197459e+000	6.300000e-001	6.743039e-001	-1.636569e-012	1.025404e-013
4.894333870601136e-006	1.231914e+000	8.084961e-001	5.370227e-001	4.910891e-001	1.291089e+000	5.906338e-001	1.794525e+000	9.000000e-001	1.800000e+000	1.409722e-001	1.653282e+000	1.795089e+000	1.268822e+000	5.906330e-001	1.794525e+000	3.627307e-001	8.971273e-001	1.197459e+000	6.300000e-001	6.743028e-001	1.145681e-012	-8.553908e-014
5.040818245601135e-006	1.231914e+000	8.084962e-001	5.370258e-001	4.910891e-001	1.291089e+000	5.906320e-001	1.794524e+000	9.000000e-001	1.800000e+000	1.409723e-001	1.653283e+000	1.795089e+000	1.268819e+000	5.906319e-001	1.794524e+000	3.627276e-001	8.971274e-001	1.197458e+000	6.300000e-001	6.743044e-001	3.164809e-013	1.989318e-013
1.465995887060108e-005	1.231914e+000	8.084959e-001	5.370269e-001	4.910891e-001	1.291089e+000	5.906332e-001	1.794524e+000	9.000000e-001	1.800000e+000	1.409724e-001	1.653282e+000	1.795089e+000	1.268818e+000	5.906332e-001	1.794524e+000	3.627266e-001	8.971273e-001	1.197459e+000	6.300000e-001	6.743033e-001	3.550762e-018	4.350361e-018
2.930839637060148e-005	1.231914e+000	8.084959e-001	5.370269e-001	4.910891e-001	1.291089e+000	5.906332e-001	1.794524e+000	9.000000e-001	1.800000e+000	1.409724e-001	1.653282e+000	1.795089e+000	1.268818e+000	5.906332e-001	1.794524e+000	3.627266e-001	8.971273e-001	1.197459e+000	6.300000e-001	6.743033e-001	3.320369e-019	3.794708e-019
4.395683387060189e-005	1.231914e+000	8.084959e-001	5.370269e-001	4.910891e-001	1.291089e+000	5.906332e-001	1.794524e+000	9.000000e-001	1.800000e+000	1.409724e-001	1.653282e+000	1.795089e+000	1.268818e+000	5.906332e-001	1.794524e+000	3.627266e-001	8.971273e-001	1.197459e+000	6.300000e-001	6.743033e-001	7.792703e-020	8.809143e-020
4.991386512060206e-005	1.231914e+000	8.084959e-001	5.370269e-001	4.910891e-001	1.291089e+000	5.906332e-001	1.794524e+000	9.000000e-001	1.800000e+000	1.409724e-001	1.653282e+000	1.795089e+000	1.268818e+000	5.906332e-001	1.794524e+000	3.627266e-001	8.971273e-001	1.197459e+000	6.300000e-001	6.743033e-001	5.082198e-020	5.759824e-020
4.996269324560206e-005	1.231914e+000	8.084959e-001	5.370269e-001	4.910891e-001	1.291089e+000	5.906332e-001	1.794524e+000	9.000000e-001	1.800000e+000	1.409724e-001	1.653282e+000	1.795089e+000	1.268818e+000	5.906332e-001	1.794524e+000	3.627266e-001	8.971273e-001	1.197459e+000	6.300000e-001	6.743033e-001	1.652167e-017	1.951455e-017
